pandascore_id,competitions,high_school,depth_chart_position,player_id,birth_city,birth_state,years_exp,team_changed_at,birth_country,metadata,first_name,fantasy_positions,injury_status,active,fantasy_data_id,swish_id,injury_notes,injury_start_date,oddsjam_id,injury_body_part,hashtag,news_updated,status,search_last_name,weight,birth_date,depth_chart_order,search_rank,number,search_first_name,opta_id,rotoworld_id,age,practice_description,practice_participation,last_name,yahoo_id,team_abbr,espn_id,search_full_name,rotowire_id,college,sportradar_id,gsis_id,sport,position,full_name,stats_id,team,height
,[],,,3753,,,0.0,,,,Jordan,['OL'],,False,18565.0,,,,,,#jordanswindle-NFL-FA-70,,Inactive,swindle,307,1994-03-16,,9999999.0,70.0,jordan,,,24.0,,,Swindle,29744.0,,,jordanswindle,11580.0,Kentucky,,,nfl,OT,Jordan Swindle,,,"6'7"""
,[],Byron P. Steele (TX),RCB,11052,,,2.0,,,"{'channel_id': '1113708778039046144', 'rookie_year': '2023'}",Jaylon,['DB'],,True,,1214337.0,,,1D55CE32A238,,#jaylonjones-NFL-IND-40,1737408304234.0,Active,jones,203,2002-04-03,1.0,9999999.0,40.0,jaylon,,,23.0,,,Jones,,,,jaylonjones,16916.0,Texas A&M,6f9135a9-2761-4b13-8651-56b536f0f22f,,nfl,DB,Jaylon Jones,,IND,74
,[],Miami Central (FL),LB,8739,,,3.0,,,"{'channel_id': '1113708703225245696', 'rookie_year': '2022'}",Keir,['DL'],,True,,910413.0,,,F4BEE972EC24,,#keirthomas-NFL-LAR-96,,Active,thomas,260,1998-01-25,,9999999.0,96.0,keir,,,27.0,,,Thomas,,,,keirthomas,16416.0,Florida State,60ffacb0-d209-11ec-ab20-b37737d70cc4,,nfl,DE,Keir Thomas,,LAR,74
,[],Steele (TX),,4496,,,5.0,,,{'channel_id': '1116852976573480960'},Jordan,['DB'],,True,19366.0,,,,,,#jordansterns-NFL-FA-0,1534631412278.0,Active,sterns,200,1994-05-28,,9999999.0,0.0,jordan,,,27.0,,,Sterns,30687.0,,3046342.0,jordansterns,12334.0,Oklahoma State,f18e87b1-2548-4bdd-8b30-25fc04c9788a,00-0033486,nfl,FS,Jordan Sterns,,,72
,[],Totino-Grace (MN),OL,11673,,,1.0,,,"{'channel_id': '1113708690898186240', 'rookie_year': '2024'}",Joe,['OL'],,True,,1321282.0,,,62DF394890DE,,#joealt-NFL-LAC-76,1728597604901.0,Active,alt,322,2003-02-28,,9999999.0,76.0,joe,,,22.0,,,Alt,,,,joealt,17703.0,Notre Dame,653dd688-fe1e-4e05-81d9-487823177f2b,,nfl,OL,Joe Alt,,LAC,80
,[],New Albany (OH),,3190,,,6.0,,,{'channel_id': '1116852836135600128'},Darron,['LB'],Questionable,True,17951.0,728331.0,,,,Undisclosed,#darronlee-NFL-FA-0,1630382416603.0,Active,lee,232,1994-10-18,,961.0,0.0,darron,,11307.0,27.0,,,Lee,29254.0,,3051398.0,darronlee,11108.0,Ohio State,03af62dd-c843-4790-b2dd-bd5b5897ed94,00-0033147,nfl,LB,Darron Lee,,,73
,[],De Smet Jesuit (MO),LDT,11804,,,1.0,,,"{'channel_id': '1113708815829725184', 'rookie_year': '2024'}",Mekhi,['DL'],Questionable,True,,1286477.0,,,C96F25F3121A,Knee,#mekhiwingo-NFL-DET-94,1733031604348.0,Active,wingo,288,2003-04-17,2.0,9999999.0,94.0,mekhi,,,22.0,,,Wingo,,,,mekhiwingo,17750.0,LSU,f6f39738-d9ec-45bb-8d6c-e64dfccdf3e4,,nfl,DT,Mekhi Wingo,,DET,72
,[],,,662,,,10.0,,,,Seneca,['QB'],,False,11755.0,,,,,,#senecawallace-NFL-FA-9,,Inactive,wallace,205,1980-08-06,,9999999.0,9.0,seneca,,,37.0,,,Wallace,,,,senecawallace,,Iowa State,,,nfl,QB,Seneca Wallace,,,"5'11"""
,[],Center Grove (IN),DB,8510,,,3.0,,,"{'channel_id': '1113708703757922305', 'rookie_year': '2022'}",Russ,['DB'],,True,,1062390.0,,,248210541E01,,#russyeast-NFL-HOU-25,1728423315193.0,Active,yeast,195,1999-05-08,,9999999.0,25.0,russ,,,26.0,,,Yeast,,,,russyeast,16295.0,Kansas State,76ba8d1b-2bf2-4fa0-82aa-29a2a488cbae,,nfl,DB,Russ Yeast,,HOU,70
,[],Magnolia (TX),RWR,8202,,,3.0,,,"{'channel_id': '1113708839573680128', 'rookie_year': '2022'}",Michael,['WR'],Questionable,True,,1106846.0,,,97735FD6E668,Knee,#michaelwoods-NFL-CLE-81,1736430937503.0,Active,woods,204,2000-03-19,5.0,9999999.0,81.0,michael,,,25.0,,,Woods,,,,michaelwoods,16030.0,Oklahoma,70c462de-b1b5-4c07-8ba2-eb33f3075893,,nfl,WR,Michael Woods,,CLE,73
,[],Eitwanda (CA),,1067,,,11.0,,,"{'channel_id': '1116852643679961088', 'rookie_year': '2012'}",Marvin,['WR'],,True,13870.0,461620.0,,,96FF0D3EDD9D,,#marvinjones-NFL-FA-0,1698246360814.0,Active,jones,199,1990-03-12,,505.0,0.0,marvin,,7503.0,33.0,,,Jones,25876.0,,15072.0,marvinjones,8223.0,California,1a2fbc23-e6db-4d2f-a152-2c774341b7c4,00-0029293,nfl,WR,Marvin Jones,461620.0,,74
,[],Memorial (TX),,323,,,14.0,,,,Jamaal,['RB'],,False,7969.0,,,,,,#jamaalcharles-NFL-FA-0,1556823305394.0,Injured Reserve,charles,199,1986-12-27,,9999999.0,0.0,jamaal,,4617.0,35.0,,,Charles,8850.0,,11307.0,jamaalcharles,5663.0,Texas,aca06a5e-0e3a-4285-a025-199f8fa0376f, 00-0026213,nfl,RB,Jamaal Charles,300346.0,,71
,[],North Paulding (GA),,2381,,,10.0,,,"{'channel_id': '1113708879222435840', 'rookie_year': '2015'}",Chris,['WR'],Questionable,True,16837.0,591801.0,,,A99A9DABDC41,Elbow,#chrisconley-NFL-FA-18,1737144933479.0,Active,conley,205,1992-10-25,,9999999.0,18.0,chris,,10432.0,32.0,,,Conley,28464.0,,2578533.0,chrisconley,10210.0,Georgia,bd01d907-cd57-48cb-9136-5692a4764a20,00-0032128,nfl,WR,Chris Conley,591801.0,,75
,[],Bartow (FL),,4557,,,5.0,,,{'channel_id': '1116852986706919424'},Freddie,['RB'],,True,19439.0,,,,,,#freddiestevenson-NFL-FA-43,,Active,stevenson,241,1995-04-12,,9999999.0,43.0,freddie,,,26.0,,,Stevenson,30728.0,,3045375.0,freddiestevenson,11774.0,Florida State,086bebfe-45d7-4c8b-878f-c3fbc84996c5,,nfl,FB,Freddie Stevenson,733698.0,,73
,[],Grant (OR),,2253,,,6.0,,,,Kenneth,['DB'],,False,16660.0,,,,,,#kennethacker-NFL-FA-33,1536424801746.0,Injured Reserve,acker,195,1992-02-06,,9999999.0,33.0,kenneth,,,28.0,,,Acker,27708.0,,16914.0,kennethacker,9768.0,Southern Methodist,101b9211-4f92-4024-8978-b4df2eec3c74,00-0031186,nfl,CB,Kenneth Acker,559024.0,,"6'0"""
,[],Camden (NJ),,5178,,,6.0,,,"{'channel_id': '1116853066293837824', 'rookie_year': '2018'}",Sean,['DB'],,True,20173.0,838302.0,,,5F38AC4D6728,,#seanchandler-NFL-FA-48,1695184233369.0,Active,chandler,200,1996-04-27,,9999999.0,48.0,sean,,,28.0,,,Chandler,31548.0,,3138733.0,seanchandler,12923.0,Temple,88f31a44-caae-4e5b-a786-8a229374a19d,00-0034496,nfl,DB,Sean Chandler,,,70
,[],,,4857,,,0.0,,,,Jimmy,,,False,19757.0,,,,,,#jimmyhaslam-NFL-FA-0,,Inactive,haslam,,,,9999999.0,0.0,jimmy,,9449.0,,,,Haslam,,,,jimmyhaslam,,,,,nfl,,Jimmy Haslam,,,
,[],Lumen Christi Catholic (MI),,6152,,,3.0,,,{'channel_id': '1116853208300388352'},Khari,['DB'],,True,20991.0,884269.0,,,,,#khariwillis-NFL-FA-37,1655319348705.0,Active,willis,213,1996-05-07,,340.0,37.0,khari,,,26.0,,,Willis,31941.0,,3929835.0,khariwillis,13760.0,Michigan State,26421b57-c32f-45d3-abcf-c23defaf4f2e, 00-0035530,nfl,DB,Khari Willis,,,71
,[],Billy Ryan (TX),TE,11600,,,1.0,,,"{'channel_id': '1113708887741067264', 'rookie_year': '2024'}",Ja'Tavion,['TE'],,True,,1326628.0,,,F6E43D34ED8D,,#jatavionsanders-NFL-CAR-0,1736122240301.0,Active,sanders,252,2003-03-27,1.0,189.0,0.0,jatavion,,,22.0,,,Sanders,,,,jatavionsanders,17748.0,Texas,ffd2ff3f-4b56-4232-be8e-bf163c29f406,,nfl,TE,Ja'Tavion Sanders,,CAR,76
,[],Bellarmine Prep (WA),,4475,,,5.0,,,{'channel_id': '1116852972806995968'},Sefo,['QB'],,True,19343.0,,,,,,#sefoliufau-NFL-FA-8,,Inactive,liufau,230,1994-10-29,,9999999.0,8.0,sefo,,,27.0,,,Liufau,30476.0,,3052118.0,sefoliufau,11838.0,Colorado,f8ec6809-47cb-448f-89cf-d5a816dae498,,nfl,QB,Sefo Liufau,747862.0,,76
,[],Becker (MN),OL,7650,,,4.0,,,"{'channel_id': '1113708833139617793', 'rookie_year': '2021'}",Dillon,['OT'],,True,,943919.0,,,704DDB18C79B,,#dillonradunz-NFL-NO-77,1742863549730.0,Active,radunz,301,1998-03-28,,9999999.0,77.0,dillon,,,27.0,,,Radunz,,,,dillonradunz,15504.0,North Dakota State,88c9dc8c-2952-4e7c-8677-f29e30d15309,,nfl,OL,Dillon Radunz,,NO,78
,[],Northeast,,2494,,,7.0,,,,B.J.,['DL'],,False,16953.0,,,,,,#bjdubose-NFL-FA-90,,Inactive,dubose,284,1992-01-19,,9999999.0,90.0,bj,,,29.0,,,Dubose,28581.0,,2576645.0,bjdubose,10345.0,Louisville,e2ca1c1d-58e1-4918-9110-e68b230a900c,,nfl,DE,B.J. Dubose,,,76
,[],L.D. Bell (TX),,3532,,,6.0,,,,Kenneth,['RB'],,False,18299.0,,,,,,#kennethfarrow-NFL-FA-34,1554823821039.0,Inactive,farrow,215,1993-03-07,,9999999.0,34.0,kenneth,,11684.0,28.0,,,Farrow,29518.0,,2575553.0,kennethfarrow,11209.0,Houston,81050032-4268-4906-874f-3463a6b57a3d,00-0032902,nfl,RB,Kenneth Farrow,609745.0,,69
,[],,,673,,,10.0,,,,Jason,['QB'],,False,11859.0,,,,,,#jasoncampbell-NFL-FA-17,,Inactive,campbell,230,1981-12-31,,9999999.0,17.0,jason,,,36.0,,,Campbell,,,8440.0,jasoncampbell,,Auburn,8fa562d4-d598-4d3a-bb01-d6cbd06f29de,,nfl,QB,Jason Campbell,,,"6'5"""
,[],Rahway (NJ),,3000,,,7.0,,,{'channel_id': '1116852828573270016'},Olsen,['DL'],,True,17529.0,,,,,,#olsenpierre-NFL-FA-93,1576114853194.0,Active,pierre,293,1991-08-27,,9999999.0,93.0,olsen,,,30.0,,,Pierre,28694.0,,2579622.0,olsenpierre,10615.0,Miami,0c042513-aba2-461c-ae16-db4bf83833fa,00-0031914,nfl,DT,Olsen Pierre,,,77
,[],Fitzgerald (GA),OL,8497,,,3.0,,,"{'channel_id': '1113708800273051649', 'rookie_year': '2022'}",Lecitus,['OL'],,True,,1068271.0,,,82D475EA2C95,,#lecitussmith-NFL-PIT-61,1695184533533.0,Active,smith,320,1998-07-13,,9999999.0,61.0,lecitus,,,26.0,,,Smith,,,,lecitussmith,16014.0,Virginia Tech,9c77c0a2-ce84-4b16-a68a-fe28a8af5c79,,nfl,OL,Lecitus Smith,,PIT,75
,[],Brookstone,,2917,,,7.0,,,{'channel_id': '1116852825230409728'},Brian,['TE'],,True,17385.0,,,,,,#brianvogler-NFL-FA-0,,Active,vogler,263,1992-03-07,,9999999.0,0.0,brian,,,29.0,,,Vogler,28693.0,,,brianvogler,10535.0,Alabama,38374432-c4e4-4cfc-8710-c62783a44461,,nfl,TE,Brian Vogler,557176.0,,79
,[],Ely (FL),,972,,,13.0,,,"{'channel_id': '1116853558336028672', 'rookie_year': '2011'}",Patrick,['DB'],,True,13415.0,465739.0,,,7CBB3477CDEE,,#patrickpeterson-NFL-FA-20,1744479053521.0,Active,peterson,203,1990-07-11,,240.0,20.0,patrick,,6481.0,33.0,,,Peterson,24792.0,,13980.0,patrickpeterson,7300.0,LSU,9f3b934e-52d6-4e16-ae92-d3e60be10493,00-0027943,nfl,CB,Patrick Peterson,,,73
,[],Bishop McDevitt (PA),,676,,,13.0,,,{'channel_id': '1116853303947296768'},LeSean,['RB'],,True,11932.0,,,,,,#leseanmccoy-NFL-FA-0,1633054827877.0,Injured Reserve,mccoy,210,1988-07-12,,219.0,0.0,lesean,,5168.0,33.0,,,McCoy,9317.0,,12514.0,leseanmccoy,5970.0,Pittsburgh,166292fc-629e-4c7b-b7bf-f572ca9eeb43,00-0027029,nfl,RB,LeSean McCoy,397945.0,,71
,[],San Clemente (CA),,12126,,,1.0,,,"{'channel_id': '1116852714618224640', 'rookie_year': '2024'}",Isaac,['TE'],,True,,1178413.0,,,5925A81197EB,,#isaacrex-NFL-FA,1724796955191.0,Active,rex,246,1998-08-04,,311.0,,isaac,,,26.0,,,Rex,,,,isaacrex,18261.0,BYU,1698fb80-07be-11ef-a7ec-7bc1e8f73f85,,nfl,TE,Isaac Rex,,,78
,[],Chaminade-Madonna (FL),K,12713,,,0.0,,,"{'channel_id': '1221987095011143680', 'rookie_year': '0'}",Andres,['K'],,True,,,,,92B0B6D72DFF9292,,#andresborregales-NFL-NE-36,1745755231390.0,Active,borregales,202,,,9999999.0,36.0,andres,,,,,,Borregales,,,,andresborregales,18743.0,Miami (FL),80dce1ba-c997-47e6-a37e-e92fefcbdc1b,,nfl,K,Andres Borregales,,NE,71
,[],Williamsburg (IA),,3403,,,7.0,,,{'channel_id': '1116852859061665792'},Austin,['OL'],,True,18164.0,611318.0,,,,,#austinblythe-NFL-FA-63,1677648330248.0,Active,blythe,298,1992-06-16,,9999999.0,63.0,austin,,,30.0,,,Blythe,29482.0,,2582448.0,austinblythe,10909.0,Iowa,eb6c7e5d-987f-480d-9618-43f56e0b565f,00-0032455,nfl,OL,Austin Blythe,,,74
,[],La Habra (CA),,3633,,,9.0,,,"{'channel_id': '1113708815422877696', 'rookie_year': '2016'}",Kyle,['DL'],Questionable,True,18421.0,844023.0,Surgery,,BD34EFAC8AB6,Pectoral,#kylepeko-NFL-FA-96,1729035023316.0,Active,peko,305,1993-07-23,,9999999.0,96.0,kyle,,,31.0,,,Peko,29630.0,,3134288.0,kylepeko,11428.0,Oregon State,e9a7f92c-241c-4172-9874-6eb0c1576899,00-0032463,nfl,DT,Kyle Peko,,,73
,[],Crosby (TX),,6553,,,5.0,,,"{'channel_id': '1116853269855993856', 'rookie_year': '2019'}",Austin,['RB'],Questionable,True,21514.0,839390.0,,,58DDA2590707,Undisclosed,#austinwalter-NFL-FA-32,1691097947383.0,Active,walter,202,1996-08-17,,9999999.0,32.0,austin,,,27.0,,,Walter,32383.0,,3123857.0,austinwalter,14170.0,Rice,e25b6e0d-efa3-4425-bab6-5f846b902195, 00-0035187,nfl,RB,Austin Walter,839390.0,,68
,[],Roanoke Rapids (NC),,4142,,,5.0,,,,Nazair,['DL'],,False,18988.0,,,,,,#nazairjones-NFL-FA-0,1626555950988.0,Inactive,jones,292,1994-12-13,,9999999.0,0.0,nazair,,,27.0,,,Jones,30215.0,,3039721.0,nazairjones,11923.0,North Carolina,ddc66539-5847-4c01-9283-595bde0ff97a,00-0033934,nfl,DT,Nazair Jones,,,77
,[],Seattle O'Dea (WA),,5980,,,6.0,,,"{'channel_id': '1113708712180084736', 'rookie_year': '2019'}",Myles,['RB'],,True,20768.0,865895.0,,,D2CA52765C7B,,#mylesgaskin-NFL-FA-38,1733944816306.0,Active,gaskin,199,1997-02-15,,337.0,38.0,myles,,14044.0,27.0,,,Gaskin,32066.0,,3886818.0,mylesgaskin,13505.0,Washington,cad49098-1523-4e52-9f50-caa3423e1bb6, 00-0035311,nfl,RB,Myles Gaskin,865895.0,,69
,[],,,3979,,,0.0,,,,Marty,,,False,18814.0,,,,,,#martymornhinweg-NFL-FA-0,,Inactive,mornhinweg,,,,9999999.0,0.0,marty,,9475.0,,,,Mornhinweg,,,,martymornhinweg,,,,,nfl,,Marty Mornhinweg,,,
,[],John Horn (TX),,1903,,,8.0,,,{'channel_id': '1116852767449677824'},Taylor,['WR'],,True,16129.0,,,,,,#taylorgabriel-NFL-FA-0,1745798767013.0,Injured Reserve,gabriel,167,1991-02-17,,9999999.0,0.0,taylor,,10162.0,30.0,,,Gabriel,28234.0,,17437.0,taylorgabriel,18891.0,Abilene Christian,4b3677f5-712e-43f2-b7bb-51ac6f291b86,00-0031228,nfl,WR,Taylor Gabriel,752062.0,,67
,[],Chamberlain (SD),,13167,,,0.0,,,"{'channel_id': '1225188149265707008', 'rookie_year': '0'}",Nash,['DL'],,True,,,,,,,#nashhutmacher-NFL-BAL,,Active,hutmacher,310,,,9999999.0,,nash,,,,,,Hutmacher,,,,nashhutmacher,,Nebraska,d7a73660-29d8-11f0-90c4-e979903a2a33,,nfl,DT,Nash Hutmacher,,BAL,76
,[],St. Peter's Prep (NJ),FS,4963,,,7.0,,,"{'channel_id': '1113708816664391680', 'rookie_year': '2018'}",Minkah,['DB'],,True,19829.0,884043.0,,,30C66D14C0E5,,#minkahfitzpatrick-NFL-PIT-39,1737499214789.0,Active,fitzpatrick,207,1996-11-17,1.0,198.0,39.0,minkah,,13115.0,28.0,,,Fitzpatrick,30981.0,,3925345.0,minkahfitzpatrick,12624.0,Alabama,1aede0b9-557c-444d-9a2f-4cc690e1563c,00-0034789,nfl,DB,Minkah Fitzpatrick,,PIT,73
,[],Centennial (CA),QB,9230,,,2.0,,,"{'channel_id': '1113708716961591296', 'rookie_year': '2023'}",Tanner,['QB'],,True,,1123521.0,,,EA1A329780B4,,#tannermckee-NFL-PHI-16,1741648508938.0,Active,mckee,231,2000-04-27,3.0,9999999.0,16.0,tanner,,,25.0,,,McKee,,,,tannermckee,16686.0,Stanford,93147c90-09c8-471d-a6b2-0b9d19739ba1,,nfl,QB,Tanner McKee,,PHI,78
,[],Belton (TX),TE,5008,,,7.0,,,"{'channel_id': '1113708738071523328', 'rookie_year': '2018'}",Durham,['TE'],,True,19943.0,749968.0,,,0698664AAF53,,#durhamsmythe-NFL-CHI-81,1741290098556.0,Active,smythe,248,1995-08-09,2.0,648.0,81.0,durham,,,29.0,,,Smythe,31093.0,,3052897.0,durhamsmythe,12807.0,Notre Dame,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,00-0034798,nfl,TE,Durham Smythe,749968.0,CHI,76
,[],,,2286,,,1.0,,,,Andrew,['K'],,False,16719.0,,,,,,#andrewfurney-NFL-FA-8,,Inactive,furney,215,1991-06-23,,9999999.0,8.0,andrew,,,26.0,,,Furney,,,17492.0,andrewfurney,,Washington State,4b482230-621c-4b7f-8d5d-cf50da82e7c4,,nfl,K,Andrew Furney,560191.0,,"5'10"""
,[],Frostproof Middle,,3792,,,6.0,,,{'channel_id': '1116852907321327616'},Demetrius,['DL'],,True,18606.0,,,,,,#demetriuscherry-NFL-FA-69,,Active,cherry,300,1992-06-21,,9999999.0,69.0,demetrius,,,29.0,,,Cherry,29765.0,,3043228.0,demetriuscherry,11551.0,Arizona State,5fcdb893-3ce0-48f8-bfa0-59e99935a8ae,,nfl,DE,Demetrius Cherry,,,78
,[],Seaford Senior,,6445,,,3.0,,,{'channel_id': '1116853252248305664'},James,['OL'],,True,21455.0,,,,,,#jamesohagan-NFL-FA-60,,Active,ohagan,300,1996-09-19,,9999999.0,60.0,james,,,25.0,,,O'Hagan,32240.0,,3125783.0,jamesohagan,14086.0,Buffalo,9ca42d97-d764-4446-b69a-a76fb7b5363c, 00-0035015,nfl,C,James O'Hagan,,,73
,[],Saint Francis,,5785,,,4.0,,,{'channel_id': '1116853163387781120'},James,['RB'],,True,20686.0,,,,,,#jamesbutler-NFL-FA-36,1571082642904.0,Active,butler,210,1995-02-19,,9999999.0,36.0,james,,,26.0,,,Butler,31781.0,,3124608.0,jamesbutler,13379.0,Iowa,e528d5ca-0033-42f7-b4ff-509fa84b3046,00-0034870,nfl,RB,James Butler,821573.0,,69
,[],Northeast Guilford (NC),,11118,,,1.0,,,"{'channel_id': '1116852653146505216', 'rookie_year': '2023'}",Brevin,['LB'],,True,,1123617.0,,,277504EC4EF7,,#brevinallen-NFL-FA-58,,Active,allen,265,2000-09-22,,9999999.0,58.0,brevin,,,23.0,,,Allen,,,,brevinallen,17420.0,Campbell,838daf70-e789-11ed-bf04-9359ef548fb8,,nfl,LB,Brevin Allen,,,76
,[],Parker (FL),,552,,,10.0,,,,Ricardo,['DL'],,False,11139.0,,,,,,#ricardomathews-NFL-FA-90,,Inactive,mathews,300,1987-07-30,,9999999.0,90.0,ricardo,,,33.0,,,Mathews,24213.0,,13411.0,ricardomathews,6710.0,Cincinnati,87ed0df0-07da-41d6-b4dd-6caf887b5cc4,,nfl,DE,Ricardo Mathews,,,"6'3"""
,[],Jefferson (FL),,6628,,,3.0,,,{'channel_id': '1116853282682175488'},Ventell,['WR'],,True,21548.0,,,,,,#ventellbryant-NFL-FA-0,1632276052489.0,Active,bryant,205,1996-08-24,,304.0,0.0,ventell,,,25.0,,,Bryant,32556.0,,3138760.0,ventellbryant,14236.0,Temple,85325fdc-da47-4992-af60-a20d0b1ec980, 00-0035548,nfl,WR,Ventell Bryant,838301.0,,75
,[],Cardinal Hayes,,2791,,,10.0,,,"{'channel_id': '1202954210493071360', 'rookie_year': '2015'}",Carlif,['DL'],,True,17259.0,,,,,,#carliftaylor-NFL-FA-0,,Active,taylor,315,,,9999999.0,0.0,carlif,,,,,,Taylor,,,2573749.0,carliftaylor,,Southern Connecticut State,537fbaef-f5fd-448f-9477-f61d3eb1023a,,nfl,DT,Carlif Taylor,,,74
,[],Boys' Latin School (MD),ROLB,7788,,,4.0,,,"{'channel_id': '1113708844355186688', 'rookie_year': '2021'}",Victor,['LB'],,True,,1056970.0,,,42223E1E6AB1,,#victordimukeje-NFL-NYG-52,1742315424855.0,Active,dimukeje,262,1999-11-18,4.0,9999999.0,52.0,victor,,,25.0,,,Dimukeje,,,,victordimukeje,15625.0,Duke,0e6f6610-0276-4229-9cf1-66f0d011c1a9,,nfl,LB,Victor Dimukeje,,NYG,74
,[],,,3801,,,0.0,,,,Vernon,,,False,18615.0,,,,,,#vernonadams-NFL-FA-0,,Inactive,adams,,,,9999999.0,0.0,vernon,,11268.0,,,,Adams,,,,vernonadams,,,,,nfl,,Vernon Adams,,,
,[],Hamilton (CA),,8665,,,3.0,,,"{'channel_id': '1113708697210613760', 'rookie_year': '2022'}",Armani,['TE'],Questionable,True,,944636.0,Surgery,,24887A35F324,Achilles,#armanirogers-NFL-FA-88,1744993836875.0,Active,rogers,225,1997-12-04,,772.0,88.0,armani,,,27.0,,,Rogers,,,,armanirogers,16362.0,Ohio,6a3edb00-ca63-11ec-bdda-4fe5bed84950,,nfl,TE,Armani Rogers,,,77
,[],Cordova (TN),,11323,,,1.0,,,{'channel_id': '1116852676429086720'},Isaiah,['DB'],,True,,1063400.0,,,,,#isaiahnorman-NFL-FA-46,,Active,norman,206,1998-07-14,,9999999.0,46.0,isaiah,,,25.0,,,Norman,,,,isaiahnorman,17550.0,Marshall,95efc350-ec3a-11ed-aeaf-cb0dc6206dc5,,nfl,DB,Isaiah Norman,,,72
,[],Our Lady of Good of Good Counsel (MD),,10651,,,1.0,,,"{'channel_id': '1116852643294085120', 'rookie_year': '2023'}",Mohamed,['RB'],,True,,976450.0,,,D705835E8A85,,#mohamedibrahim-NFL-FA-36,1724698544558.0,Active,ibrahim,203,1998-09-08,,527.0,36.0,mohamed,,,25.0,,,Ibrahim,,,,mohamedibrahim,17025.0,Minnesota,7d6f5ee0-ec6b-11ed-9b18-c341fbcec642,,nfl,RB,Mohamed Ibrahim,,,68
,[],Potomac (MD),LCB,2355,,,10.0,,,"{'channel_id': '1113708893235605504', 'rookie_year': '2015'}",Ronald,['DB'],,True,16811.0,691515.0,,,D09DB9AB8777,,#ronalddarby-NFL-HOU-21,1742264120147.0,Active,darby,193,1994-01-02,3.0,9999999.0,21.0,ronald,,10375.0,31.0,,,Darby,28438.0,,2969920.0,ronalddarby,10408.0,Florida State,c63eb787-fa1f-406b-82a1-2eed0a65b58c,00-0032195,nfl,CB,Ronald Darby,,HOU,71
,[],McCluer South (MO),,7910,,,1.0,,,"{'channel_id': '1116853433932972032', 'rookie_year': '2021'}",Lawrence,['DB'],,True,,,,,,,#lawrencewoods-NFL-FA-0,,Active,woods,180,,,,0.0,lawrence,,,,,,Woods,,,,lawrencewoods,15688.0,Truman State,95a4fe89-0b8a-47ae-9f74-0d359ded8d3c,,nfl,CB,Lawrence Woods,,,69
,[],Station Camp (TN),,4160,,,5.0,,,{'channel_id': '1116852931648290816'},Josh,['WR'],,True,19006.0,820522.0,,,,,#joshmalone-NFL-FA-80,1669758353644.0,Active,malone,208,1996-03-21,,524.0,80.0,josh,,,26.0,,,Malone,30241.0,,3115330.0,joshmalone,11697.0,Tennessee,c5a8b02c-d380-4f22-a690-b335001de8b7,00-0033859,nfl,WR,Josh Malone,820522.0,,74
,[],La Salle College (PA),,6269,,,3.0,,,{'channel_id': '1116853225069215744'},Kyle,['QB'],,True,21143.0,879962.0,,,,,#kyleshurmur-NFL-FA-0,1641342629516.0,Active,shurmur,225,1996-11-06,,457.0,0.0,kyle,,,25.0,,,Shurmur,32366.0,,3915776.0,kyleshurmur,13663.0,Vanderbilt,ba1032c6-bcbd-430c-afae-40898b9e83bb, 00-0035163,nfl,QB,Kyle Shurmur,879962.0,,76
,[],Horn Lake (MS),ROLB,6551,,,6.0,,,"{'channel_id': '1116853269440757760', 'rookie_year': '2019'}",Darius,['LB'],,True,21379.0,822641.0,,,4E5686CDC899,,#dariusharris-NFL-DAL-47,1698787546717.0,Active,harris,238,1996-01-17,1.0,9999999.0,47.0,darius,,,29.0,,,Harris,32359.0,,3122906.0,dariusharris,14180.0,Middle Tennessee,fa443b6d-6d31-4030-9afa-b223f08b03d7, 00-0035157,nfl,LB,Darius Harris,,DAL,74
,[],Drummond (MT),,1704,,,9.0,,,,Chase,['RB'],,False,15596.0,,,,,,#chasereynolds-NFL-FA-34,,Inactive,reynolds,205,1987-10-22,,9999999.0,34.0,chase,,,32.0,,,Reynolds,25650.0,,14820.0,chasereynolds,7948.0,Montana,f963be41-d1a9-4410-8e8d-c21dcbaae24b,,nfl,RB,Chase Reynolds,332798.0,,"6'0"""
,[],Lake Wales HS (FL),,2939,,,10.0,,,{'rookie_year': '2015'},Javess,['WR'],,True,17410.0,,,,,,#javessblue-NFL-FA-10,,Active,blue,191,1992-12-30,,9999999.0,10.0,javess,,,32.0,,,Blue,28919.0,,,javessblue,,Kentucky,cecfb768-2650-490f-a580-d12c5aba0ac0,,nfl,WR,Javess Blue,746898.0,,72
,[],,,12454,,,0.0,,,{'source_id': '0426e0ff-e19f-4cfb-a25c-649718f06a4d'},Eli,['TE'],,True,,,,,,,#elistowers-NFL-FA,,Active,stowers,235,,,,,eli,,,,,,Stowers,,,,elistowers,,Vanderbilt,,,nfl,TE,Eli Stowers,,,76
,[],Edwardsville (IL),,5583,,,6.0,,,"{'channel_id': '1116853126725369856', 'rookie_year': '2018'}",Craig,['DB'],Questionable,True,20584.0,821181.0,,,AC1F08554938,Undisclosed,#craigjames-NFL-FA-25,1718233237304.0,Active,james,195,1996-04-29,,9999999.0,25.0,craig,,,28.0,,,James,31509.0,,3116058.0,craigjames,13181.0,Southern Illinois,cd340b59-3ee0-4829-8d08-be8744f670a6,00-0034310,nfl,CB,Craig James,,,70
